_y_k_1,_y_k_2,_y_k_3,_y_k_4,_y_k_5,deltaU1_k_1_0,deltaU1_k_1_1,deltaU1_k_1_2,deltaU1_k_1_3,deltaU1_k_1_4,deltaU1_k_1_5,deltaU1_k_1_6,deltaU1_k_1_7,deltaU1_k_1_8,deltaU1_k_1_9,deltaU1_k_1_10,deltaU2_k_1_0,deltaU3_k_1_0,deltaU4_k_1_0
-0.21481644199839864,-0.20493237198117525,-0.19609879965336205,-0.1884494278566512,-0.18212890814541974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2256275316896959,-0.21481644199839864,-0.20493237198117525,-0.19609879965336205,-0.1884494278566512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2372517085461941,-0.2256275316896959,-0.21481644199839864,-0.20493237198117525,-0.19609879965336205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.24958394818678026,-0.2372517085461941,-0.2256275316896959,-0.21481644199839864,-0.20493237198117525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2625275364454037,-0.24958394818678026,-0.2372517085461941,-0.2256275316896959,-0.21481644199839864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2759935085908752,-0.2625275364454037,-0.24958394818678026,-0.2372517085461941,-0.2256275316896959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2899001234793911,-0.2759935085908752,-0.2625275364454037,-0.24958394818678026,-0.2372517085461941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.30417237056626045,-0.2899001234793911,-0.2759935085908752,-0.2625275364454037,-0.24958394818678026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3187415078224741,-0.30417237056626045,-0.2899001234793911,-0.2759935085908752,-0.2625275364454037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3335446287142291,-0.3187415078224741,-0.30417237056626045,-0.2899001234793911,-0.2759935085908752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3485242565096708,-0.3335446287142291,-0.3187415078224741,-0.30417237056626045,-0.2899001234793911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3636279642772949,-0.3485242565096708,-0.3335446287142291,-0.3187415078224741,-0.30417237056626045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3788080190349836,-0.3636279642772949,-0.3485242565096708,-0.3335446287142291,-0.3187415078224741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.39402104859785536,-0.3788080190349836,-0.3636279642772949,-0.3485242565096708,-0.3335446287142291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4092277297572764,-0.39402104859785536,-0.3788080190349836,-0.3636279642772949,-0.3485242565096708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4243924965027933,-0.4092277297572764,-0.39402104859785536,-0.3788080190349836,-0.3636279642772949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.43948326707366414,-0.4243924965027933,-0.4092277297572764,-0.39402104859785536,-0.3788080190349836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4544711886973427,-0.43948326707366414,-0.4243924965027933,-0.4092277297572764,-0.39402104859785536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4693303989389356,-0.4544711886973427,-0.43948326707366414,-0.4243924965027933,-0.4092277297572764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4840378026485375,-0.4693303989389356,-0.4544711886973427,-0.43948326707366414,-0.4243924965027933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4985728635526548,-0.4840378026485375,-0.4693303989389356,-0.4544711886973427,-0.43948326707366414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5129174095918637,-0.4985728635526548,-0.4840378026485375,-0.4693303989389356,-0.4544711886973427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5270554511595927,-0.5129174095918637,-0.4985728635526548,-0.4840378026485375,-0.4693303989389356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5409730114466575,-0.5270554511595927,-0.5129174095918637,-0.4985728635526548,-0.4840378026485375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5546579681430702,-0.5409730114466575,-0.5270554511595927,-0.5129174095918637,-0.4985728635526548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5680999057928581,-0.5546579681430702,-0.5409730114466575,-0.5270554511595927,-0.5129174095918637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5812899781393105,-0.5680999057928581,-0.5546579681430702,-0.5409730114466575,-0.5270554511595927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5942207798373571,-0.5812899781393105,-0.5680999057928581,-0.5546579681430702,-0.5409730114466575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6068862269468205,-0.5942207798373571,-0.5812899781393105,-0.5680999057928581,-0.5546579681430702,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6192814456551865,-0.6068862269468205,-0.5942207798373571,-0.5812899781393105,-0.5680999057928581,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6314026687114307,-0.6192814456551865,-0.6068862269468205,-0.5942207798373571,-0.5812899781393105,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6432471390834366,-0.6314026687114307,-0.6192814456551865,-0.6068862269468205,-0.5942207798373571,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6548130203807474,-0.6432471390834366,-0.6314026687114307,-0.6192814456551865,-0.6068862269468205,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6660993136119099,-0.6548130203807474,-0.6432471390834366,-0.6314026687114307,-0.6192814456551865,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6771057798715934,-0.6660993136119099,-0.6548130203807474,-0.6432471390834366,-0.6314026687114307,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0,0
-0.6878328685770845,-0.6771057798715934,-0.6660993136119099,-0.6548130203807474,-0.6432471390834366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0
-0.6982816508967598,-0.6878328685770845,-0.6771057798715934,-0.6660993136119099,-0.6548130203807474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,0
-0.7084537580347985,-0.6982816508967598,-0.6878328685770845,-0.6771057798715934,-0.6660993136119099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0
-0.7183513240567982,-0.7084537580347985,-0.6982816508967598,-0.6878328685770845,-0.6771057798715934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0
-0.7279769329601614,-0.7183513240567982,-0.7084537580347985,-0.6982816508967598,-0.6878328685770845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7373335697112068,-0.7279769329601614,-0.7183513240567982,-0.7084537580347985,-0.6982816508967598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7464245749879838,-0.7373335697112068,-0.7279769329601614,-0.7183513240567982,-0.7084537580347985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7552536033837923,-0.7464245749879838,-0.7373335697112068,-0.7279769329601614,-0.7183513240567982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7638245848414945,-0.7552536033837923,-0.7464245749879838,-0.7373335697112068,-0.7279769329601614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7721416891028993,-0.7638245848414945,-0.7552536033837923,-0.7464245749879838,-0.7373335697112068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7802092929708564,-0.7721416891028993,-0.7638245848414945,-0.7552536033837923,-0.7464245749879838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7880319501942656,-0.7802092929708564,-0.7721416891028993,-0.7638245848414945,-0.7552536033837923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7956143637980274,-0.7880319501942656,-0.7802092929708564,-0.7721416891028993,-0.7638245848414945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8029613606910844,-0.7956143637980274,-0.7880319501942656,-0.7802092929708564,-0.7721416891028993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8100778683961591,-0.8029613606910844,-0.7956143637980274,-0.7880319501942656,-0.7802092929708564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8169688937546346,-0.8100778683961591,-0.8029613606910844,-0.7956143637980274,-0.7880319501942656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8224303991723927,-0.8169688937546346,-0.8100778683961591,-0.8029613606910844,-0.7956143637980274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8254159661530649,-0.8224303991723927,-0.8169688937546346,-0.8100778683961591,-0.8029613606910844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8261541100139175,-0.8254159661530649,-0.8224303991723927,-0.8169688937546346,-0.8100778683961591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8248569456156487,-0.8261541100139175,-0.8254159661530649,-0.8224303991723927,-0.8169688937546346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8217212435423419,-0.8248569456156487,-0.8261541100139175,-0.8254159661530649,-0.8224303991723927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8169294222700277,-0.8217212435423419,-0.8248569456156487,-0.8261541100139175,-0.8254159661530649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8106504800554051,-0.8169294222700277,-0.8217212435423419,-0.8248569456156487,-0.8261541100139175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8030408700645428,-0.8106504800554051,-0.8169294222700277,-0.8217212435423419,-0.8248569456156487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7942453220614385,-0.8030408700645428,-0.8106504800554051,-0.8169294222700277,-0.8217212435423419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7843976137874944,-0.7942453220614385,-0.8030408700645428,-0.8106504800554051,-0.8169294222700277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7736212949846718,-0.7843976137874944,-0.7942453220614385,-0.8030408700645428,-0.8106504800554051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7620303668467356,-0.7736212949846718,-0.7843976137874944,-0.7942453220614385,-0.8030408700645428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7497299195240457,-0.7620303668467356,-0.7736212949846718,-0.7843976137874944,-0.7942453220614385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7368167301572774,-0.7497299195240457,-0.7620303668467356,-0.7736212949846718,-0.7843976137874944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7233798237737771,-0.7368167301572774,-0.7497299195240457,-0.7620303668467356,-0.7736212949846718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7095009992465088,-0.7233798237737771,-0.7368167301572774,-0.7497299195240457,-0.7620303668467356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6952553223892965,-0.7095009992465088,-0.7233798237737771,-0.7368167301572774,-0.7497299195240457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6807115881428967,-0.6952553223892965,-0.7095009992465088,-0.7233798237737771,-0.7368167301572774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6659327536939535,-0.6807115881428967,-0.6952553223892965,-0.7095009992465088,-0.7233798237737771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6509763442627396,-0.6659327536939535,-0.6807115881428967,-0.6952553223892965,-0.7095009992465088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6358948331953931,-0.6509763442627396,-0.6659327536939535,-0.6807115881428967,-0.6952553223892965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6207359979018272,-0.6358948331953931,-0.6509763442627396,-0.6659327536939535,-0.6807115881428967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6055432530912787,-0.6207359979018272,-0.6358948331953931,-0.6509763442627396,-0.6659327536939535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5903559626732859,-0.6055432530912787,-0.6207359979018272,-0.6358948331953931,-0.6509763442627396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5752097316124702,-0.5903559626732859,-0.6055432530912787,-0.6207359979018272,-0.6358948331953931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5601366789505738,-0.5752097316124702,-0.5903559626732859,-0.6055432530912787,-0.6207359979018272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5451656931385228,-0.5601366789505738,-0.5752097316124702,-0.5903559626732859,-0.6055432530912787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5303226707546165,-0.5451656931385228,-0.5601366789505738,-0.5752097316124702,-0.5903559626732859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5156307396220513,-0.5303226707546165,-0.5451656931385228,-0.5601366789505738,-0.5752097316124702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5011104672796817,-0.5156307396220513,-0.5303226707546165,-0.5451656931385228,-0.5601366789505738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4867800557039774,-0.5011104672796817,-0.5156307396220513,-0.5303226707546165,-0.5451656931385228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4726555231273904,-0.4867800557039774,-0.5011104672796817,-0.5156307396220513,-0.5303226707546165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4587508737486019,-0.4726555231273904,-0.4867800557039774,-0.5011104672796817,-0.5156307396220513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4450782560832231,-0.4587508737486019,-0.4726555231273904,-0.4867800557039774,-0.5011104672796817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.43164811065930425,-0.4450782560832231,-0.4587508737486019,-0.4726555231273904,-0.4867800557039774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.41846930772032415,-0.43164811065930425,-0.4450782560832231,-0.4587508737486019,-0.4726555231273904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4055492755590381,-0.41846930772032415,-0.43164811065930425,-0.4450782560832231,-0.4587508737486019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3928941200685243,-0.4055492755590381,-0.41846930772032415,-0.43164811065930425,-0.4450782560832231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.38050873606186375,-0.3928941200685243,-0.4055492755590381,-0.41846930772032415,-0.43164811065930425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3683969108789885,-0.38050873606186375,-0.3928941200685243,-0.4055492755590381,-0.41846930772032415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3565614207682369,-0.3683969108789885,-0.38050873606186375,-0.3928941200685243,-0.4055492755590381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3450041205009415,-0.3565614207682369,-0.3683969108789885,-0.38050873606186375,-0.3928941200685243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3337260266498587,-0.3450041205009415,-0.3565614207682369,-0.3683969108789885,-0.38050873606186375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.32272739493632097,-0.3337260266498587,-0.3450041205009415,-0.3565614207682369,-0.3683969108789885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
-0.3120077920265719,-0.32272739493632097,-0.3337260266498587,-0.3450041205009415,-0.3565614207682369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
-0.301566162134742,-0.3120077920265719,-0.32272739493632097,-0.3337260266498587,-0.3450041205009415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
-0.2914008887682582,-0.301566162134742,-0.3120077920265719,-0.32272739493632097,-0.3337260266498587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
-0.28150985193108097,-0.2914008887682582,-0.301566162134742,-0.3120077920265719,-0.32272739493632097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
-0.27189048108095104,-0.28150985193108097,-0.2914008887682582,-0.301566162134742,-0.3120077920265719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2625398041187429,-0.27189048108095104,-0.28150985193108097,-0.2914008887682582,-0.301566162134742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.25345449267099657,-0.2625398041187429,-0.27189048108095104,-0.28150985193108097,-0.2914008887682582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2446309039106685,-0.25345449267099657,-0.2625398041187429,-0.27189048108095104,-0.28150985193108097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2360651191460625,-0.2446309039106685,-0.25345449267099657,-0.2625398041187429,-0.27189048108095104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2277529793937012,-0.2360651191460625,-0.2446309039106685,-0.25345449267099657,-0.2625398041187429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.21969011813754105,-0.2277529793937012,-0.2360651191460625,-0.2446309039106685,-0.25345449267099657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.21187199146436772,-0.21969011813754105,-0.2277529793937012,-0.2360651191460625,-0.2446309039106685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.20429390575338002,-0.21187199146436772,-0.21969011813754105,-0.2277529793937012,-0.2360651191460625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.1969510430868508,-0.20429390575338002,-0.21187199146436772,-0.21969011813754105,-0.2277529793937012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.18983848453829444,-0.1969510430868508,-0.20429390575338002,-0.21187199146436772,-0.21969011813754105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.18295123148472628,-0.18983848453829444,-0.1969510430868508,-0.20429390575338002,-0.21187199146436772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.17749332937723272,-0.18295123148472628,-0.18983848453829444,-0.1969510430868508,-0.20429390575338002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.17451120422342695,-0.17749332937723272,-0.18295123148472628,-0.18983848453829444,-0.1969510430868508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.1737763478865968,-0.17451120422342695,-0.17749332937723272,-0.18295123148472628,-0.18983848453829444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.17507665237029807,-0.1737763478865968,-0.17451120422342695,-0.17749332937723272,-0.18295123148472628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.1782153536521745,-0.17507665237029807,-0.1737763478865968,-0.17451120422342695,-0.17749332937723272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.18301003952857672,-0.1782153536521745,-0.17507665237029807,-0.1737763478865968,-0.17451120422342695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.18929171773845727,-0.18301003952857672,-0.1782153536521745,-0.17507665237029807,-0.1737763478865968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.1969039408467423,-0.18929171773845727,-0.18301003952857672,-0.1782153536521745,-0.17507665237029807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2057019845673258,-0.1969039408467423,-0.18929171773845727,-0.18301003952857672,-0.1782153536521745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.21555207639465115,-0.2057019845673258,-0.1969039408467423,-0.18929171773845727,-0.18301003952857672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.226330671591136,-0.21555207639465115,-0.2057019845673258,-0.1969039408467423,-0.18929171773845727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2379237737460511,-0.226330671591136,-0.21555207639465115,-0.2057019845673258,-0.1969039408467423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.25022629728041706,-0.2379237737460511,-0.226330671591136,-0.21555207639465115,-0.2057019845673258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.26314146942255073,-0.25022629728041706,-0.2379237737460511,-0.226330671591136,-0.21555207639465115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2765802693205783,-0.26314146942255073,-0.25022629728041706,-0.2379237737460511,-0.226330671591136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2904609020919724,-0.2765802693205783,-0.26314146942255073,-0.25022629728041706,-0.2379237737460511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.30470830573642715,-0.2904609020919724,-0.2765802693205783,-0.26314146942255073,-0.25022629728041706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.319253688957551,-0.30470830573642715,-0.2904609020919724,-0.2765802693205783,-0.26314146942255073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.33403409805133943,-0.319253688957551,-0.30470830573642715,-0.2904609020919724,-0.2765802693205783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3489920111255416,-0.33403409805133943,-0.319253688957551,-0.30470830573642715,-0.2904609020919724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3640749580142209,-0.3489920111255416,-0.33403409805133943,-0.319253688957551,-0.30470830573642715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3792351643463477,-0.3640749580142209,-0.3489920111255416,-0.33403409805133943,-0.319253688957551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.39442921831647104,-0.3792351643463477,-0.3640749580142209,-0.3489920111255416,-0.33403409805133943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4096177587896905,-0.39442921831647104,-0.3792351643463477,-0.3640749580142209,-0.3489920111255416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4247651834525642,-0.4096177587896905,-0.39442921831647104,-0.3792351643463477,-0.3640749580142209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.43983937579651466,-0.4247651834525642,-0.4096177587896905,-0.39442921831647104,-0.3792351643463477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4548114497909698,-0.43983937579651466,-0.4247651834525642,-0.4096177587896905,-0.39442921831647104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
